linha_planilha;secretaria;unidade;programa;acao;natureza;desc_sub;valor;vinculo_atual;motivo;vinculo_proposto
424;08 - SECRETARIA DE EDUCAÇÃO;001-GABINETE DA SECRETARIA DA EDUCAÇÃO;0016-Escola para Todos​;2.017-Suporte ao Aluno ;3.3.90.30.00-MATERIAL DE CONSUMO;GÊNEROS DE ALIMENTAÇÃO;"0,00";;vínculo em branco;01.200.0000
425;08 - SECRETARIA DE EDUCAÇÃO;001-GABINETE DA SECRETARIA DA EDUCAÇÃO;0016-Escola para Todos​;2.017-Suporte ao Aluno ;3.3.90.30.00-MATERIAL DE CONSUMO;GÊNEROS DE ALIMENTAÇÃO;"0,00";;vínculo em branco;01.200.0000
426;08 - SECRETARIA DE EDUCAÇÃO;001-GABINETE DA SECRETARIA DA EDUCAÇÃO;0016-Escola para Todos​;2.017-Suporte ao Aluno ;3.3.90.30.00-MATERIAL DE CONSUMO;GÊNEROS DE ALIMENTAÇÃO;"0,00";;vínculo em branco;01.200.0000
427;08 - SECRETARIA DE EDUCAÇÃO;001-GABINETE DA SECRETARIA DA EDUCAÇÃO;0016-Escola para Todos​;2.017-Suporte ao Aluno ;3.3.90.30.00-MATERIAL DE CONSUMO;GÊNEROS DE ALIMENTAÇÃO;"0,00";;vínculo em branco;01.200.0000
428;08 - SECRETARIA DE EDUCAÇÃO;001-GABINETE DA SECRETARIA DA EDUCAÇÃO;0016-Escola para Todos​;2.017-Suporte ao Aluno ;3.3.90.30.00-MATERIAL DE CONSUMO;GÊNEROS DE ALIMENTAÇÃO;"12000000,00";;vínculo em branco;01.200.0000
429;08 - SECRETARIA DE EDUCAÇÃO;001-GABINETE DA SECRETARIA DA EDUCAÇÃO;0016-Escola para Todos​;2.017-Suporte ao Aluno ;"3.3.90.32.00-MATERIAL, BEM OU SERVIÇO PARA DISTRIBUIÇÃO GRATUITA";OUTROS MATERIAIS DE DISTRIBUIÇÃO GRATUITA;"3757214,00";;vínculo em branco;01.200.0000
430;08 - SECRETARIA DE EDUCAÇÃO;001-GABINETE DA SECRETARIA DA EDUCAÇÃO;0016-Escola para Todos​;2.017-Suporte ao Aluno ;"3.3.90.32.00-MATERIAL, BEM OU SERVIÇO PARA DISTRIBUIÇÃO GRATUITA";OUTROS MATERIAIS DE DISTRIBUIÇÃO GRATUITA;"1269017,00";;vínculo em branco;01.200.0000
431;08 - SECRETARIA DE EDUCAÇÃO;001-GABINETE DA SECRETARIA DA EDUCAÇÃO;0016-Escola para Todos​;2.017-Suporte ao Aluno ;"3.3.90.32.00-MATERIAL, BEM OU SERVIÇO PARA DISTRIBUIÇÃO GRATUITA";OUTROS MATERIAIS DE DISTRIBUIÇÃO GRATUITA;"20840984,00";;vínculo em branco;01.200.0000
432;08 - SECRETARIA DE EDUCAÇÃO;001-GABINETE DA SECRETARIA DA EDUCAÇÃO;0016-Escola para Todos​;2.017-Suporte ao Aluno ;"3.3.90.32.00-MATERIAL, BEM OU SERVIÇO PARA DISTRIBUIÇÃO GRATUITA";OUTROS MATERIAIS DE DISTRIBUIÇÃO GRATUITA;"9098414,00";;vínculo em branco;01.200.0000
433;08 - SECRETARIA DE EDUCAÇÃO;001-GABINETE DA SECRETARIA DA EDUCAÇÃO;0016-Escola para Todos​;2.017-Suporte ao Aluno ;"3.3.90.32.00-MATERIAL, BEM OU SERVIÇO PARA DISTRIBUIÇÃO GRATUITA";OUTROS MATERIAIS DE DISTRIBUIÇÃO GRATUITA;"23586363,00";;vínculo em branco;01.200.0000
434;08 - SECRETARIA DE EDUCAÇÃO;001-GABINETE DA SECRETARIA DA EDUCAÇÃO;0016-Escola para Todos​;2.017-Suporte ao Aluno ;"3.3.90.32.00-MATERIAL, BEM OU SERVIÇO PARA DISTRIBUIÇÃO GRATUITA";OUTROS MATERIAIS DE DISTRIBUIÇÃO GRATUITA;"4012093,00";;vínculo em branco;01.200.0000
435;08 - SECRETARIA DE EDUCAÇÃO;001-GABINETE DA SECRETARIA DA EDUCAÇÃO;0016-Escola para Todos​;2.017-Suporte ao Aluno ;"3.3.90.32.00-MATERIAL, BEM OU SERVIÇO PARA DISTRIBUIÇÃO GRATUITA";OUTROS MATERIAIS DE DISTRIBUIÇÃO GRATUITA;"17745907,00";;vínculo em branco;01.200.0000
436;08 - SECRETARIA DE EDUCAÇÃO;001-GABINETE DA SECRETARIA DA EDUCAÇÃO;0016-Escola para Todos​;2.017-Suporte ao Aluno ;"3.3.90.32.00-MATERIAL, BEM OU SERVIÇO PARA DISTRIBUIÇÃO GRATUITA";OUTROS MATERIAIS DE DISTRIBUIÇÃO GRATUITA;"3206578,00";;vínculo em branco;01.200.0000
437;08 - SECRETARIA DE EDUCAÇÃO;001-GABINETE DA SECRETARIA DA EDUCAÇÃO;0016-Escola para Todos​;2.018-Conectividade e Tecnologia na Educação;3.3.90.40.00-SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO - PESSOA JURÍDICA;OUTROS SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO - PESSOA JURÍDICA;"48301742,16";;vínculo em branco;01.200.0000
438;08 - SECRETARIA DE EDUCAÇÃO;001-GABINETE DA SECRETARIA DA EDUCAÇÃO;0016-Escola para Todos​;2.018-Conectividade e Tecnologia na Educação;3.3.90.40.00-SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO - PESSOA JURÍDICA;OUTROS SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO - PESSOA JURÍDICA;"5390478,22";;vínculo em branco;01.200.0000
439;08 - SECRETARIA DE EDUCAÇÃO;001-GABINETE DA SECRETARIA DA EDUCAÇÃO;0016-Escola para Todos​;2.018-Conectividade e Tecnologia na Educação;3.3.90.40.00-SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO - PESSOA JURÍDICA;OUTROS SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO - PESSOA JURÍDICA;"6234310,00";;vínculo em branco;01.200.0000
440;08 - SECRETARIA DE EDUCAÇÃO;001-GABINETE DA SECRETARIA DA EDUCAÇÃO;0016-Escola para Todos​;2.018-Conectividade e Tecnologia na Educação;3.3.90.40.00-SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO - PESSOA JURÍDICA;OUTROS SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO - PESSOA JURÍDICA;"10735121,53";;vínculo em branco;01.200.0000
441;08 - SECRETARIA DE EDUCAÇÃO;001-GABINETE DA SECRETARIA DA EDUCAÇÃO;0016-Escola para Todos​;2.018-Conectividade e Tecnologia na Educação;3.3.90.40.00-SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO - PESSOA JURÍDICA;OUTROS SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO - PESSOA JURÍDICA;"3069880,00";;vínculo em branco;01.200.0000
442;08 - SECRETARIA DE EDUCAÇÃO;001-GABINETE DA SECRETARIA DA EDUCAÇÃO;0016-Escola para Todos​;2.018-Conectividade e Tecnologia na Educação;3.3.90.30.00-MATERIAL DE CONSUMO;OUTROS MATERIAIS DE CONSUMO;"1,00";;vínculo em branco;01.200.0000
443;08 - SECRETARIA DE EDUCAÇÃO;001-GABINETE DA SECRETARIA DA EDUCAÇÃO;0016-Escola para Todos​;2.018-Conectividade e Tecnologia na Educação;4.4.90.52.00-EQUIPAMENTOS E MATERIAL PERMANENTE;"EQUIPAMENTOS PARA ÁUDIO, VÍDEO E FOTO";"3440397,84";;vínculo em branco;01.200.0000
444;08 - SECRETARIA DE EDUCAÇÃO;001-GABINETE DA SECRETARIA DA EDUCAÇÃO;0016-Escola para Todos​;2.018-Conectividade e Tecnologia na Educação;3.3.90.40.00-SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO - PESSOA JURÍDICA;OUTROS SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO - PESSOA JURÍDICA;"11496140,46";;vínculo em branco;01.200.0000
445;08 - SECRETARIA DE EDUCAÇÃO;001-GABINETE DA SECRETARIA DA EDUCAÇÃO;0016-Escola para Todos​;2.018-Conectividade e Tecnologia na Educação;3.3.90.40.00-SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO - PESSOA JURÍDICA;OUTROS SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO - PESSOA JURÍDICA;"3593651,14";;vínculo em branco;01.200.0000
446;08 - SECRETARIA DE EDUCAÇÃO;001-GABINETE DA SECRETARIA DA EDUCAÇÃO;0016-Escola para Todos​;2.019-Ações Pedagógicas Complementares;3.3.50.39.00-OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;TERMO DE COLABORAÇÃO;"3018178,00";;vínculo em branco;01.200.0000
447;08 - SECRETARIA DE EDUCAÇÃO;001-GABINETE DA SECRETARIA DA EDUCAÇÃO;0016-Escola para Todos​;2.019-Ações Pedagógicas Complementares;"3.3.90.32.00-MATERIAL, BEM OU SERVIÇO PARA DISTRIBUIÇÃO GRATUITA";MATERIAL EDUCACIONAL E CULTURAL;"1,00";;vínculo em branco;01.200.0000
448;08 - SECRETARIA DE EDUCAÇÃO;001-GABINETE DA SECRETARIA DA EDUCAÇÃO;0016-Escola para Todos​;2.019-Ações Pedagógicas Complementares;"3.3.90.32.00-MATERIAL, BEM OU SERVIÇO PARA DISTRIBUIÇÃO GRATUITA";MATERIAL EDUCACIONAL E CULTURAL;"1,00";;vínculo em branco;01.200.0000
449;08 - SECRETARIA DE EDUCAÇÃO;001-GABINETE DA SECRETARIA DA EDUCAÇÃO;0016-Escola para Todos​;2.019-Ações Pedagógicas Complementares;3.3.90.39.00-OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;SERVIÇOS DE APOIO AO ENSINO;"2586416,80";;vínculo em branco;01.200.0000
450;08 - SECRETARIA DE EDUCAÇÃO;001-GABINETE DA SECRETARIA DA EDUCAÇÃO;0016-Escola para Todos​;2.019-Ações Pedagógicas Complementares;3.3.90.39.00-OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;SERVIÇOS DE APOIO AO ENSINO;"2439650,00";;vínculo em branco;01.200.0000
451;08 - SECRETARIA DE EDUCAÇÃO;001-GABINETE DA SECRETARIA DA EDUCAÇÃO;0016-Escola para Todos​;2.019-Ações Pedagógicas Complementares;3.3.90.39.00-OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;SERVIÇOS DE APOIO AO ENSINO;"55574467,00";;vínculo em branco;01.200.0000
452;08 - SECRETARIA DE EDUCAÇÃO;001-GABINETE DA SECRETARIA DA EDUCAÇÃO;0016-Escola para Todos​;2.019-Ações Pedagógicas Complementares;3.3.90.39.00-OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;"79200,00";;vínculo em branco;01.200.0000
453;08 - SECRETARIA DE EDUCAÇÃO;001-GABINETE DA SECRETARIA DA EDUCAÇÃO;0016-Escola para Todos​;2.019-Ações Pedagógicas Complementares;3.3.90.48.00 - OUTROS AUXILIOS FINANCEIROS A PESSOAS FISICAS;;"1150000,00";;vínculo em branco;01.200.0000
454;08 - SECRETARIA DE EDUCAÇÃO;001-GABINETE DA SECRETARIA DA EDUCAÇÃO;0016-Escola para Todos​;2.020-Transporte de Alunos ;3.3.90.39.00-OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;FRETES E TRANSPORTES DE ENCOMENDAS;"13120263,00";;vínculo em branco;01.200.0000
455;08 - SECRETARIA DE EDUCAÇÃO;001-GABINETE DA SECRETARIA DA EDUCAÇÃO;0016-Escola para Todos​;2.020-Transporte de Alunos ;3.3.90.39.00-OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;FRETES E TRANSPORTES DE ENCOMENDAS;"7996842,00";;vínculo em branco;01.200.0000
456;08 - SECRETARIA DE EDUCAÇÃO;001-GABINETE DA SECRETARIA DA EDUCAÇÃO;0016-Escola para Todos​;2.020-Transporte de Alunos ;3.3.90.39.00-OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;FRETES E TRANSPORTES DE ENCOMENDAS;"1,00";;vínculo em branco;01.200.0000
457;08 - SECRETARIA DE EDUCAÇÃO;001-GABINETE DA SECRETARIA DA EDUCAÇÃO;0016-Escola para Todos​;2.020-Transporte de Alunos ;3.3.90.39.00-OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;FRETES E TRANSPORTES DE ENCOMENDAS;"3525840,00";;vínculo em branco;01.200.0000
458;08 - SECRETARIA DE EDUCAÇÃO;001-GABINETE DA SECRETARIA DA EDUCAÇÃO;0016-Escola para Todos​;2.022-Parcerias para Criação de Vagas;3.3.50.39.00-OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;TERMO DE COLABORAÇÃO;"60497859,00";;vínculo em branco;01.200.0000
459;08 - SECRETARIA DE EDUCAÇÃO;001-GABINETE DA SECRETARIA DA EDUCAÇÃO;0016-Escola para Todos​;2.022-Parcerias para Criação de Vagas;4.4.50.39.00-OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;TERMO DE COLABORAÇÃO;"157080,00";;vínculo em branco;01.200.0000
460;08 - SECRETARIA DE EDUCAÇÃO;001-GABINETE DA SECRETARIA DA EDUCAÇÃO;0016-Escola para Todos​;2.023-Gestão Compartilhada de Equipamentos Públicos ;3.3.50.39.00-OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;TERMO DE COLABORAÇÃO;"0,00";;vínculo em branco;01.200.0000
461;08 - SECRETARIA DE EDUCAÇÃO;001-GABINETE DA SECRETARIA DA EDUCAÇÃO;0016-Escola para Todos​;2.023-Gestão Compartilhada de Equipamentos Públicos ;3.3.50.39.00-OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;TERMO DE COLABORAÇÃO;"8250825,00";;vínculo em branco;01.200.0000
462;08 - SECRETARIA DE EDUCAÇÃO;001-GABINETE DA SECRETARIA DA EDUCAÇÃO;0016-Escola para Todos​;2.023-Gestão Compartilhada de Equipamentos Públicos ;3.3.50.39.00-OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;TERMO DE COLABORAÇÃO;"2357637,00";;vínculo em branco;01.200.0000
463;08 - SECRETARIA DE EDUCAÇÃO;001-GABINETE DA SECRETARIA DA EDUCAÇÃO;0016-Escola para Todos​;2.023-Gestão Compartilhada de Equipamentos Públicos ;4.4.50.39.00-OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;TERMO DE COLABORAÇÃO;"1461076,00";;vínculo em branco;01.200.0000
464;08 - SECRETARIA DE EDUCAÇÃO;001-GABINETE DA SECRETARIA DA EDUCAÇÃO;0016-Escola para Todos​;2.023-Gestão Compartilhada de Equipamentos Públicos ;4.4.50.39.00-OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;TERMO DE COLABORAÇÃO;"2062707,00";;vínculo em branco;01.200.0000
465;08 - SECRETARIA DE EDUCAÇÃO;001-GABINETE DA SECRETARIA DA EDUCAÇÃO;0016-Escola para Todos​;2.023-Gestão Compartilhada de Equipamentos Públicos ;4.4.50.39.00-OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;TERMO DE COLABORAÇÃO;"589409,00";;vínculo em branco;01.200.0000
466;08 - SECRETARIA DE EDUCAÇÃO;001-CHEFIA DE GABINETE;"0002-Governo Inteligente, Aberto e Inovador​";"2.005-Promoção de Eventos, Comunicação e Participação Social ";3.3.90.30.00-MATERIAL DE CONSUMO;;"1354100,00";;vínculo em branco;01.200.0000
467;08 - SECRETARIA DE EDUCAÇÃO;001-CHEFIA DE GABINETE;"0002-Governo Inteligente, Aberto e Inovador​";"2.005-Promoção de Eventos, Comunicação e Participação Social ";3.3.90.39.00-OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;;"0,00";;vínculo em branco;01.200.0000
468;08 - SECRETARIA DE EDUCAÇÃO;001-CHEFIA DE GABINETE;0001-Administração e Coordenação Geral​;2.006-Representações Oficiais ;3.3.90.33.00-PASSAGENS E DESPESAS COM LOCOMOÇÃO;;"1,00";;vínculo em branco;01.200.0000
469;08 - SECRETARIA DE EDUCAÇÃO;001-CHEFIA DE GABINETE;0001-Administração e Coordenação Geral​;2.006-Representações Oficiais ;3.3.90.39.00-OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;;"1,00";;vínculo em branco;01.200.0000
470;08 - SECRETARIA DE EDUCAÇÃO;001-CHEFIA DE GABINETE;0001-Administração e Coordenação Geral​;2.008-Estágio e Aprendizagem;3.3.90.39.00-OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;;"493440,00";;vínculo em branco;01.200.0000
471;08 - SECRETARIA DE EDUCAÇÃO;001-CHEFIA DE GABINETE;0001-Administração e Coordenação Geral​;2.008-Estágio e Aprendizagem;3.3.90.48.00 - OUTROS AUXILIOS FINANCEIROS A PESSOAS FISICAS;;"16964195,19";;vínculo em branco;01.200.0000
472;08 - SECRETARIA DE EDUCAÇÃO;001-CHEFIA DE GABINETE;0001-Administração e Coordenação Geral​;2.011-Manutenção de Equipamentos Públicos ;3.3.50.39.00-OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;;"0,00";;vínculo em branco;01.200.0000
473;08 - SECRETARIA DE EDUCAÇÃO;001-CHEFIA DE GABINETE;0001-Administração e Coordenação Geral​;2.011-Manutenção de Equipamentos Públicos ;3.3.90.30.00-MATERIAL DE CONSUMO;;"768464,33";;vínculo em branco;01.200.0000
474;08 - SECRETARIA DE EDUCAÇÃO;001-CHEFIA DE GABINETE;0001-Administração e Coordenação Geral​;2.011-Manutenção de Equipamentos Públicos ;3.3.90.39.00-OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;;"819006,82";;vínculo em branco;01.200.0000
475;08 - SECRETARIA DE EDUCAÇÃO;001-CHEFIA DE GABINETE;0001-Administração e Coordenação Geral​;2.011-Manutenção de Equipamentos Públicos ;4.4.90.52.00-EQUIPAMENTOS E MATERIAL PERMANENTE;;"350801,16";;vínculo em branco;01.200.0000
476;08 - SECRETARIA DE EDUCAÇÃO;001-CHEFIA DE GABINETE;"0002-Governo Inteligente, Aberto e Inovador​";2.003-Qualificação de Servidores e Processos Institucionais;3.3.90.36.00-OUTROS SERVIÇOS DE TERCEIROS - PESSOA FÍSICA;;"1,00";;vínculo em branco;01.200.0000
477;08 - SECRETARIA DE EDUCAÇÃO;001-CHEFIA DE GABINETE;"0002-Governo Inteligente, Aberto e Inovador​";2.003-Qualificação de Servidores e Processos Institucionais;3.3.90.39.00-OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;;"1,00";;vínculo em branco;01.200.0000
478;08 - SECRETARIA DE EDUCAÇÃO;001-CHEFIA DE GABINETE;"0002-Governo Inteligente, Aberto e Inovador​";"2.005-Promoção de Eventos, Comunicação e Participação Social ";"3.3.90.31.00-PREMIAÇÕES CULTURAIS, ARTÍSTICAS, CIENTÍFICAS, DESPORTIVAS E OUTRAS";;"305495,40";;vínculo em branco;01.200.0000
479;08 - SECRETARIA DE EDUCAÇÃO;001-CHEFIA DE GABINETE;0016-Escola para Todos​;2.019-Ações Pedagógicas Complementares;3.3.50.39.00-OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;;"0,00";;vínculo em branco;01.200.0000
480;08 - SECRETARIA DE EDUCAÇÃO;001-CHEFIA DE GABINETE;0016-Escola para Todos​;2.019-Ações Pedagógicas Complementares;3.3.90.39.00-OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;;"9197655,44";;vínculo em branco;01.200.0000
481;08 - SECRETARIA DE EDUCAÇÃO;001-CHEFIA DE GABINETE;0016-Escola para Todos​;2.023-Gestão Compartilhada de Equipamentos Públicos ;3.3.50.39.00-OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;;"6842871,52";;vínculo em branco;01.200.0000
482;08 - SECRETARIA DE EDUCAÇÃO;001-CHEFIA DE GABINETE;0016-Escola para Todos​;2.023-Gestão Compartilhada de Equipamentos Públicos ;4.4.50.39.00-OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;;"1710717,91";;vínculo em branco;01.200.0000
483;08 - SECRETARIA DE EDUCAÇÃO;001-CHEFIA DE GABINETE;0016-Escola para Todos​;2.011-Manutenção de Equipamentos Públicos ;3.3.90.30.00-MATERIAL DE CONSUMO;;"1246920,00";;vínculo em branco;01.200.0000
484;08 - SECRETARIA DE EDUCAÇÃO;001-CHEFIA DE GABINETE;0016-Escola para Todos​;2.011-Manutenção de Equipamentos Públicos ;3.3.90.39.00-OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;;"779325,00";;vínculo em branco;01.200.0000
485;08 - SECRETARIA DE EDUCAÇÃO;001-CHEFIA DE GABINETE;0016-Escola para Todos​;2.011-Manutenção de Equipamentos Públicos ;4.4.90.52.00-EQUIPAMENTOS E MATERIAL PERMANENTE;;"519550,00";;vínculo em branco;01.200.0000
486;08 - SECRETARIA DE EDUCAÇÃO;001-CHEFIA DE GABINETE;0016-Escola para Todos​;2.017-Suporte ao Aluno ;3.3.90.30.00-MATERIAL DE CONSUMO;;"171797844,02";;vínculo em branco;01.200.0000
487;08 - SECRETARIA DE EDUCAÇÃO;001-CHEFIA DE GABINETE;"0002-Governo Inteligente, Aberto e Inovador​";"2.005-Promoção de Eventos, Comunicação e Participação Social ";3.3.90.39.00-OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;;"4788641,73";;vínculo em branco;01.200.0000
488;08 - SECRETARIA DE EDUCAÇÃO;001-CHEFIA DE GABINETE;"0002-Governo Inteligente, Aberto e Inovador​";"2.007-Ampliação e Manutenção de Sistemas de Inteligência, Fiscalização e Tecnologia";3.3.90.40.00-SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO - PESSOA JURÍDICA;;"24520015,00";;vínculo em branco;01.200.0000
489;08 - SECRETARIA DE EDUCAÇÃO;001-CHEFIA DE GABINETE;0016-Escola para Todos​;2.011-Manutenção de Equipamentos Públicos ;3.3.50.43.00;;"1,00";;vínculo em branco;01.200.0000
490;08 - SECRETARIA DE EDUCAÇÃO;001-CHEFIA DE GABINETE;0016-Escola para Todos​;2.011-Manutenção de Equipamentos Públicos ;3.3.90.30.00-MATERIAL DE CONSUMO;;"11833752,86";;vínculo em branco;01.200.0000
491;08 - SECRETARIA DE EDUCAÇÃO;001-CHEFIA DE GABINETE;0016-Escola para Todos​;2.011-Manutenção de Equipamentos Públicos ;3.3.90.39.00-OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;;"3712258,59";;vínculo em branco;01.200.0000
492;08 - SECRETARIA DE EDUCAÇÃO;001-CHEFIA DE GABINETE;0016-Escola para Todos​;2.011-Manutenção de Equipamentos Públicos ;4.4.90.52.00-EQUIPAMENTOS E MATERIAL PERMANENTE;;"207822,04";;vínculo em branco;01.200.0000
493;08 - SECRETARIA DE EDUCAÇÃO;001-CHEFIA DE GABINETE;0016-Escola para Todos​;2.017-Suporte ao Aluno ;"3.3.90.32.00-MATERIAL, BEM OU SERVIÇO PARA DISTRIBUIÇÃO GRATUITA";;"42172278,25";;vínculo em branco;01.200.0000
494;08 - SECRETARIA DE EDUCAÇÃO;001-CHEFIA DE GABINETE;0016-Escola para Todos​;2.018-Conectividade e Tecnologia na Educação;3.3.90.40.00-SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO - PESSOA JURÍDICA;;"74429901,82";;vínculo em branco;01.200.0000
495;08 - SECRETARIA DE EDUCAÇÃO;001-CHEFIA DE GABINETE;0016-Escola para Todos​;2.018-Conectividade e Tecnologia na Educação;4.4.90.52.00-EQUIPAMENTOS E MATERIAL PERMANENTE;;"3606580,00";;vínculo em branco;01.200.0000
496;08 - SECRETARIA DE EDUCAÇÃO;001-CHEFIA DE GABINETE;0016-Escola para Todos​;2.019-Ações Pedagógicas Complementares;"3.3.90.32.00-MATERIAL, BEM OU SERVIÇO PARA DISTRIBUIÇÃO GRATUITA";;"1,00";;vínculo em branco;01.200.0000
497;08 - SECRETARIA DE EDUCAÇÃO;001-CHEFIA DE GABINETE;0016-Escola para Todos​;2.019-Ações Pedagógicas Complementares;3.3.90.39.00-OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;;"27136650,68";;vínculo em branco;01.200.0000
498;08 - SECRETARIA DE EDUCAÇÃO;001-CHEFIA DE GABINETE;0016-Escola para Todos​;2.020-Transporte de Alunos ;3.3.90.39.00-OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;;"15146103,00";;vínculo em branco;01.200.0000
499;08 - SECRETARIA DE EDUCAÇÃO;001-CHEFIA DE GABINETE;0016-Escola para Todos​;2.023-Gestão Compartilhada de Equipamentos Públicos ;3.3.50.39.00-OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;;"7384243,28";;vínculo em branco;01.200.0000
500;08 - SECRETARIA DE EDUCAÇÃO;001-CHEFIA DE GABINETE;0016-Escola para Todos​;2.023-Gestão Compartilhada de Equipamentos Públicos ;4.4.50.39.00-OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;;"1846062,34";;vínculo em branco;01.200.0000
501;08 - SECRETARIA DE EDUCAÇÃO;001-CHEFIA DE GABINETE;0001-Administração e Coordenação Geral​;2.011-Manutenção de Equipamentos Públicos ;3.3.90.30.00-MATERIAL DE CONSUMO;;"48837,70";;vínculo em branco;01.200.0000
502;08 - SECRETARIA DE EDUCAÇÃO;001-CHEFIA DE GABINETE;"0002-Governo Inteligente, Aberto e Inovador​";"2.005-Promoção de Eventos, Comunicação e Participação Social ";3.3.90.39.00-OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;;"4525557,94";;vínculo em branco;01.200.0000
503;08 - SECRETARIA DE EDUCAÇÃO;001-CHEFIA DE GABINETE;"0002-Governo Inteligente, Aberto e Inovador​";"2.007-Ampliação e Manutenção de Sistemas de Inteligência, Fiscalização e Tecnologia";3.3.90.40.00-SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO - PESSOA JURÍDICA;;"20379986,00";;vínculo em branco;01.200.0000
504;08 - SECRETARIA DE EDUCAÇÃO;001-CHEFIA DE GABINETE;0016-Escola para Todos​;2.011-Manutenção de Equipamentos Públicos ;3.3.50.43.00;;"1,00";;vínculo em branco;01.200.0000
505;08 - SECRETARIA DE EDUCAÇÃO;001-CHEFIA DE GABINETE;0016-Escola para Todos​;2.011-Manutenção de Equipamentos Públicos ;3.3.90.30.00-MATERIAL DE CONSUMO;;"8989103,31";;vínculo em branco;01.200.0000
506;08 - SECRETARIA DE EDUCAÇÃO;001-CHEFIA DE GABINETE;0016-Escola para Todos​;2.011-Manutenção de Equipamentos Públicos ;3.3.90.39.00-OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;;"2326844,80";;vínculo em branco;01.200.0000
507;08 - SECRETARIA DE EDUCAÇÃO;001-CHEFIA DE GABINETE;0016-Escola para Todos​;2.011-Manutenção de Equipamentos Públicos ;4.4.90.52.00-EQUIPAMENTOS E MATERIAL PERMANENTE;;"623461,00";;vínculo em branco;01.200.0000
